date,industry,wind_code,pe_ttm,pb_lf,amount_100mn
2019-07-07,商贸零售,CI005014.WI,21.8846,1.535,294.4072
2019-07-14,商贸零售,CI005014.WI,21.0008,1.4746,219.8867
2019-07-21,商贸零售,CI005014.WI,20.9131,1.4693,193.0503
2019-07-28,商贸零售,CI005014.WI,25.0739,1.4771,196.5873
2019-08-04,商贸零售,CI005014.WI,27.4152,1.4282,188.6268
2019-08-11,商贸零售,CI005014.WI,26.6221,1.3857,227.8871
2019-08-18,商贸零售,CI005014.WI,27.3308,1.4122,199.3424
2019-08-25,商贸零售,CI005014.WI,27.8541,1.4373,225.9597
2019-09-01,商贸零售,CI005014.WI,27.6682,1.4384,283.0504
2019-09-08,商贸零售,CI005014.WI,28.0643,1.4589,302.9716
2019-09-15,商贸零售,CI005014.WI,28.5269,1.483,257.9079
2019-09-22,商贸零售,CI005014.WI,28.2072,1.4664,285.375
2019-09-29,商贸零售,CI005014.WI,27.4624,1.4276,262.1284
2019-10-06,商贸零售,CI005014.WI,27.2695,1.4176,39.7459
2019-10-13,商贸零售,CI005014.WI,27.6639,1.4381,169.5252
2019-10-20,商贸零售,CI005014.WI,27.082,1.4196,253.8692
2019-10-27,商贸零售,CI005014.WI,26.4751,1.4081,244.5484
2019-11-03,商贸零售,CI005014.WI,21.7908,1.3748,286.5402
2019-11-10,商贸零售,CI005014.WI,21.5006,1.3566,237.7324
2019-11-17,商贸零售,CI005014.WI,20.6274,1.3009,217.8426
2019-11-24,商贸零售,CI005014.WI,20.7356,1.3081,185.2967
2019-12-01,商贸零售,CI005014.WI,32.0379,1.3377,190.8458
2019-12-08,商贸零售,CI005014.WI,20.9975,1.3452,210.9747
2019-12-15,商贸零售,CI005014.WI,21.1222,1.3537,312.4665
2019-12-22,商贸零售,CI005014.WI,23.1651,1.4024,448.7715
2019-12-29,商贸零售,CI005014.WI,23.0285,1.3936,376.0781
2020-01-05,商贸零售,CI005014.WI,23.9349,1.4525,144.7773
2020-01-12,商贸零售,CI005014.WI,24.5118,1.4875,568.2291
2020-01-19,商贸零售,CI005014.WI,24.1992,1.4743,472.0689
2020-01-26,商贸零售,CI005014.WI,22.8446,1.3913,325.7846
2020-02-09,商贸零售,CI005014.WI,22.3063,1.336,436.8871
2020-02-16,商贸零售,CI005014.WI,22.432,1.3435,375.953
2020-02-23,商贸零售,CI005014.WI,23.6997,1.4194,447.8863
2020-03-01,商贸零售,CI005014.WI,22.4278,1.3335,504.4625
2020-03-08,商贸零售,CI005014.WI,22.0675,1.4494,527.5175
2020-03-15,商贸零售,CI005014.WI,25.8407,1.3835,538.4454
2020-03-22,商贸零售,CI005014.WI,24.7917,1.3471,431.7456
2020-03-29,商贸零售,CI005014.WI,25.1777,1.3627,407.8808
2020-04-05,商贸零售,CI005014.WI,24.4252,1.3363,379.4305
2020-04-12,商贸零售,CI005014.WI,25.0683,1.3685,340.7896
2020-04-19,商贸零售,CI005014.WI,27.5154,1.3798,309.6134
2020-04-26,商贸零售,CI005014.WI,28.7139,1.3847,345.3204
2020-05-03,商贸零售,CI005014.WI,33.8444,1.4381,376.9258
2020-05-10,商贸零售,CI005014.WI,34.3717,1.4605,241.8321
2020-05-17,商贸零售,CI005014.WI,34.8063,1.4806,389.7497
2020-05-24,商贸零售,CI005014.WI,34.6274,1.4736,473.1794
2020-05-31,商贸零售,CI005014.WI,36.1095,1.5417,479.4862
2020-06-07,商贸零售,CI005014.WI,40.02,1.6112,764.5979
2020-06-14,商贸零售,CI005014.WI,40.6193,1.6361,707.3002
2020-06-21,商贸零售,CI005014.WI,42.2468,1.6978,903.1373
2020-06-28,商贸零售,CI005014.WI,41.8354,1.6543,489.9374
2020-07-05,商贸零售,CI005014.WI,44.3057,1.756,789.251
2020-07-12,商贸零售,CI005014.WI,51.7304,2.056,1591.218
2020-07-19,商贸零售,CI005014.WI,47.4791,1.8888,1625.331
2020-07-26,商贸零售,CI005014.WI,46.4848,1.8481,1229.368
2020-08-02,商贸零售,CI005014.WI,52.0446,1.9213,971.46
2020-08-09,商贸零售,CI005014.WI,51.9163,1.9115,949.8765
2020-08-16,商贸零售,CI005014.WI,50.7354,1.8647,699.5043
2020-08-23,商贸零售,CI005014.WI,49.1026,1.8515,637.7663
2020-08-30,商贸零售,CI005014.WI,49.3714,1.798,523.0151
2020-09-06,商贸零售,CI005014.WI,50.0376,1.7762,503.0616
2020-09-13,商贸零售,CI005014.WI,48.0115,1.7043,476.9915
2020-09-20,商贸零售,CI005014.WI,48.4087,1.7184,395.9983
2020-09-27,商贸零售,CI005014.WI,46.8841,1.6652,369.2244
2020-10-04,商贸零售,CI005014.WI,46.0414,1.635,187.0377
2020-10-11,商贸零售,CI005014.WI,47.075,1.671,79.7537
2020-10-18,商贸零售,CI005014.WI,47.2915,1.6774,387.8061
2020-10-25,商贸零售,CI005014.WI,46.1417,1.6488,355.0362
2020-11-01,商贸零售,CI005014.WI,79.1317,1.5935,310.9196
2020-11-08,商贸零售,CI005014.WI,80.4485,1.6258,390.9551
2020-11-15,商贸零售,CI005014.WI,78.986,1.5963,430.4258
2020-11-22,商贸零售,CI005014.WI,79.2916,1.6025,472.6556
2020-11-29,商贸零售,CI005014.WI,78.0219,1.5768,381.7564
2020-12-06,商贸零售,CI005014.WI,78.6699,1.5806,382.0041
2020-12-13,商贸零售,CI005014.WI,75.0031,1.5036,396.8569
2020-12-20,商贸零售,CI005014.WI,74.8597,1.4977,396.2473
2020-12-27,商贸零售,CI005014.WI,72.6123,1.4511,426.5127
2021-01-03,商贸零售,CI005014.WI,73.2355,1.4622,325.9853
2021-01-10,商贸零售,CI005014.WI,72.4471,1.4837,647.8195
2021-01-17,商贸零售,CI005014.WI,71.4913,1.4641,626.9911
2021-01-24,商贸零售,CI005014.WI,72.8174,1.4902,628.5114
2021-01-31,商贸零售,CI005014.WI,68.9874,1.4216,597.3224
2021-02-07,商贸零售,CI005014.WI,66.9308,1.3837,579.8679
2021-02-14,商贸零售,CI005014.WI,67.8544,1.4028,286.6286
2021-02-21,商贸零售,CI005014.WI,71.3902,1.4759,236.7171
2021-02-28,商贸零售,CI005014.WI,81.4216,1.4519,528.54
2021-03-07,商贸零售,CI005014.WI,82.619,1.4874,442.1757
2021-03-14,商贸零售,CI005014.WI,80.8553,1.445,419.0848
2021-03-21,商贸零售,CI005014.WI,72.8244,1.4771,402.7249
2021-03-28,商贸零售,CI005014.WI,77.2312,1.4918,396.4156
2021-04-04,商贸零售,CI005014.WI,79.8117,1.4906,366.1056
2021-04-11,商贸零售,CI005014.WI,82.1301,1.5063,295.1064
2021-04-18,商贸零售,CI005014.WI,74.3784,1.521,491.0234
2021-04-25,商贸零售,CI005014.WI,74.828,1.495,536.5083
2021-05-02,商贸零售,CI005014.WI,53.1971,1.5315,490.5398
2021-05-09,商贸零售,CI005014.WI,52.7427,1.5195,228.3202
2021-05-16,商贸零售,CI005014.WI,52.1743,1.5488,556.2652
2021-05-23,商贸零售,CI005014.WI,52.4941,1.5601,575.746
2021-05-30,商贸零售,CI005014.WI,53.9528,1.605,653.9986
2021-06-06,商贸零售,CI005014.WI,53.1773,1.6478,752.475
2021-06-13,商贸零售,CI005014.WI,51.851,1.6086,598.5416
2021-06-20,商贸零售,CI005014.WI,50.107,1.5609,382.5731
2021-06-27,商贸零售,CI005014.WI,50.0391,1.5928,431.5728
2021-07-04,商贸零售,CI005014.WI,50.3286,1.604,468.0231
2021-07-11,商贸零售,CI005014.WI,50.3291,1.5619,591.4864
2021-07-18,商贸零售,CI005014.WI,50.4534,1.5669,703.8227
2021-07-25,商贸零售,CI005014.WI,49.488,1.5386,619.8952
2021-08-01,商贸零售,CI005014.WI,59.3844,1.4707,553.4621
2021-08-08,商贸零售,CI005014.WI,60.685,1.4917,559.1221
2021-08-15,商贸零售,CI005014.WI,62.7516,1.5346,615.9269
2021-08-22,商贸零售,CI005014.WI,59.7226,1.4523,454.3421
2021-08-29,商贸零售,CI005014.WI,62.8936,1.4687,439.2085
2021-09-05,商贸零售,CI005014.WI,58.9426,1.5068,546.4208
2021-09-12,商贸零售,CI005014.WI,60.8312,1.5551,553.7349
2021-09-19,商贸零售,CI005014.WI,58.2566,1.4873,553.086
2021-09-26,商贸零售,CI005014.WI,58.7009,1.4972,274.6312
2021-10-03,商贸零售,CI005014.WI,57.3381,1.4688,357.9835
2021-10-10,商贸零售,CI005014.WI,58.4112,1.496,87.8046
2021-10-17,商贸零售,CI005014.WI,57.9061,1.4844,447.1037
2021-10-24,商贸零售,CI005014.WI,58.647,1.4834,431.9808
2021-10-31,商贸零售,CI005014.WI,104.6971,1.4655,460.5654
2021-11-07,商贸零售,CI005014.WI,104.2049,1.4421,467.2812
2021-11-14,商贸零售,CI005014.WI,104.2502,1.4428,379.5953
2021-11-21,商贸零售,CI005014.WI,105.0634,1.454,417.6216
2021-11-28,商贸零售,CI005014.WI,105.8294,1.4653,525.2213
2021-12-05,商贸零售,CI005014.WI,105.5981,1.4621,495.9812
2021-12-12,商贸零售,CI005014.WI,106.7512,1.4781,464.4594
2021-12-19,商贸零售,CI005014.WI,106.2495,1.462,453.127
2021-12-26,商贸零售,CI005014.WI,107.7282,1.4824,513.9684
2022-01-02,商贸零售,CI005014.WI,94.3774,1.5033,461.0481
2022-01-09,商贸零售,CI005014.WI,94.7122,1.5127,510.6387
2022-01-16,商贸零售,CI005014.WI,94.1827,1.5042,547.1682
2022-01-23,商贸零售,CI005014.WI,93.0239,1.4857,533.0371
2022-01-30,商贸零售,CI005014.WI,88.5224,1.4147,521.4478
2022-02-13,商贸零售,CI005014.WI,91.0484,1.503,631.4769
2022-02-20,商贸零售,CI005014.WI,90.9888,1.5032,572.8084
2022-02-27,商贸零售,CI005014.WI,88.2654,1.4712,617.5142
2022-03-06,商贸零售,CI005014.WI,87.3372,1.4726,616.8703
2022-03-13,商贸零售,CI005014.WI,77.89,1.4074,598.4073
2022-03-20,商贸零售,CI005014.WI,86.1751,1.3653,554.8993
2022-03-27,商贸零售,CI005014.WI,85.6095,1.3808,521.2424
2022-04-03,商贸零售,CI005014.WI,84.791,1.442,585.6394
2022-04-10,商贸零售,CI005014.WI,89.6498,1.4323,409.3313
2022-04-17,商贸零售,CI005014.WI,82.6084,1.4339,911.9909
2022-04-24,商贸零售,CI005014.WI,65.7645,1.3791,840.9841
2022-05-01,商贸零售,CI005014.WI,,1.421,776.0921
2022-05-08,商贸零售,CI005014.WI,,1.4202,345.7533
2022-05-15,商贸零售,CI005014.WI,,1.4733,948.2677
2022-05-22,商贸零售,CI005014.WI,,1.4856,809.5152
2022-05-29,商贸零售,CI005014.WI,,1.4763,726.7732
2022-06-05,商贸零售,CI005014.WI,,1.4942,587.3566
2022-06-12,商贸零售,CI005014.WI,,1.4886,686.0623
2022-06-19,商贸零售,CI005014.WI,,1.4962,625.6467
2022-06-26,商贸零售,CI005014.WI,,1.4944,505.6077
2022-07-03,商贸零售,CI005014.WI,,1.5316,654.4752
2022-07-10,商贸零售,CI005014.WI,,1.4921,490.4448
2022-07-17,商贸零售,CI005014.WI,,1.4289,416.2137
2022-07-24,商贸零售,CI005014.WI,,1.4558,391.3596
2022-07-31,商贸零售,CI005014.WI,,1.4461,390.7969
2022-08-07,商贸零售,CI005014.WI,,1.4087,348.3369
2022-08-14,商贸零售,CI005014.WI,,1.4591,367.1428
2022-08-21,商贸零售,CI005014.WI,,1.4491,424.045
2022-08-28,商贸零售,CI005014.WI,,1.4292,441.3118
2022-09-04,商贸零售,CI005014.WI,,1.4246,431.4428
2022-09-11,商贸零售,CI005014.WI,,1.422,424.6369
2022-09-18,商贸零售,CI005014.WI,,1.3656,452.2552
2022-09-25,商贸零售,CI005014.WI,,1.3455,478.7855
2022-10-02,商贸零售,CI005014.WI,,1.2849,432.7205
2022-10-16,商贸零售,CI005014.WI,,1.3097,360.4416
2022-10-23,商贸零售,CI005014.WI,,1.2999,372.7065
2022-10-30,商贸零售,CI005014.WI,,1.2381,424.0262
2022-11-06,商贸零售,CI005014.WI,,1.3274,506.2923
2022-11-13,商贸零售,CI005014.WI,,1.3729,525.558
2022-11-20,商贸零售,CI005014.WI,,1.3987,505.6711
2022-11-27,商贸零售,CI005014.WI,,1.3859,437.6959
2022-12-04,商贸零售,CI005014.WI,,1.4739,682.7623
2022-12-11,商贸零售,CI005014.WI,,1.5407,1051.1632
2022-12-18,商贸零售,CI005014.WI,,1.5207,951.4105
2022-12-25,商贸零售,CI005014.WI,,1.455,763.1312
2023-01-01,商贸零售,CI005014.WI,,1.5071,854.2853
2023-01-08,商贸零售,CI005014.WI,,1.4869,877.0542
2023-01-15,商贸零售,CI005014.WI,,1.4907,706.1594
2023-01-22,商贸零售,CI005014.WI,,1.5057,634.6613
2023-02-05,商贸零售,CI005014.WI,,1.5319,777.4044
2023-02-12,商贸零售,CI005014.WI,,1.533,639.4377
2023-02-19,商贸零售,CI005014.WI,,1.5102,609.9965
2023-02-26,商贸零售,CI005014.WI,,1.5282,506.6562
2023-03-05,商贸零售,CI005014.WI,,1.5455,452.1533
2023-03-12,商贸零售,CI005014.WI,,1.4939,556.6656
2023-03-19,商贸零售,CI005014.WI,,1.5033,553.9842
2023-03-26,商贸零售,CI005014.WI,,1.5309,777.3086
2023-04-02,商贸零售,CI005014.WI,,1.548,679.7692
2023-04-09,商贸零售,CI005014.WI,,1.5355,512.6955
2023-04-16,商贸零售,CI005014.WI,,1.5379,688.4015
2023-04-23,商贸零售,CI005014.WI,,1.4839,681.8653
2023-04-30,商贸零售,CI005014.WI,,1.5742,718.2873
2023-05-07,商贸零售,CI005014.WI,,1.6053,392.9561
2023-05-14,商贸零售,CI005014.WI,,1.5909,874.8013
2023-05-21,商贸零售,CI005014.WI,,1.5353,616.105
2023-05-28,商贸零售,CI005014.WI,,1.5042,516.776
2023-06-04,商贸零售,CI005014.WI,,1.5271,539.5037
2023-06-11,商贸零售,CI005014.WI,,1.5472,647.4258
2023-06-18,商贸零售,CI005014.WI,,1.5704,707.1404
2023-06-25,商贸零售,CI005014.WI,,1.5023,366.6684
2023-07-02,商贸零售,CI005014.WI,5414.8662,1.5086,446.2358
2023-07-09,商贸零售,CI005014.WI,5411.8447,1.5109,411.8378
2023-07-16,商贸零售,CI005014.WI,4810.6494,1.5289,436.7653
2023-07-23,商贸零售,CI005014.WI,4869.1079,1.5702,619.3943
2023-07-30,商贸零售,CI005014.WI,4918.7285,1.5856,696.3979
2023-08-06,商贸零售,CI005014.WI,4993.7534,1.6104,896.8294
2023-08-13,商贸零售,CI005014.WI,2706.3943,1.5443,460.8767
2023-08-20,商贸零售,CI005014.WI,2474.4031,1.5286,502.6954
2023-08-27,商贸零售,CI005014.WI,612.8312,1.4667,415.2741
2023-09-03,商贸零售,CI005014.WI,781.739,1.4989,521.1968
2023-09-10,商贸零售,CI005014.WI,774.3353,1.4847,538.1428
2023-09-17,商贸零售,CI005014.WI,782.721,1.5008,456.4454
2023-09-24,商贸零售,CI005014.WI,773.8344,1.4826,460.3125
2023-10-01,商贸零售,CI005014.WI,775.749,1.4881,355.3849
2023-10-15,商贸零售,CI005014.WI,1391.9803,1.4182,451.7835
2023-10-22,商贸零售,CI005014.WI,3146.9534,1.3715,403.2609
2023-10-29,商贸零售,CI005014.WI,,1.4002,443.8918
2023-11-05,商贸零售,CI005014.WI,,1.3989,492.2358
2023-11-12,商贸零售,CI005014.WI,,1.4053,504.092
2023-11-19,商贸零售,CI005014.WI,,1.4491,492.9281
2023-11-26,商贸零售,CI005014.WI,,1.4728,689.2666
2023-12-03,商贸零售,CI005014.WI,4170.5962,1.4754,665.3339
2023-12-10,商贸零售,CI005014.WI,4051.1245,1.4332,726.1364
2023-12-17,商贸零售,CI005014.WI,4137.4272,1.4637,632.3893
2023-12-24,商贸零售,CI005014.WI,3931.417,1.3908,559.2519
2023-12-31,商贸零售,CI005014.WI,3952.2532,1.3982,405.7396
2024-01-14,商贸零售,CI005014.WI,2602.5718,1.4216,565.9455
2024-01-21,商贸零售,CI005014.WI,2549.1086,1.3924,654.0417
2024-01-28,商贸零售,CI005014.WI,2727.2744,1.3963,649.6806
2024-02-04,商贸零售,CI005014.WI,1982.1403,1.2177,558.5253
2024-02-11,商贸零售,CI005014.WI,2021.6039,1.242,523.1677
2024-02-25,商贸零售,CI005014.WI,2127.7996,1.3077,554.528
2024-03-03,商贸零售,CI005014.WI,2150.4849,1.3216,614.0223
2024-03-10,商贸零售,CI005014.WI,749.7054,1.3117,498.496
2024-03-17,商贸零售,CI005014.WI,673.1163,1.3455,457.5354
2024-03-24,商贸零售,CI005014.WI,,1.347,541.6059
2024-03-31,商贸零售,CI005014.WI,64.3849,1.3249,443.0049
2024-04-07,商贸零售,CI005014.WI,62.574,1.3641,323.345
2024-04-14,商贸零售,CI005014.WI,68.3218,1.3487,633.6028
2024-04-21,商贸零售,CI005014.WI,56.0807,1.2663,572.6531
2024-04-28,商贸零售,CI005014.WI,63.1075,1.2581,396.5443
2024-05-05,商贸零售,CI005014.WI,59.3852,1.2898,198.6874
2024-05-12,商贸零售,CI005014.WI,59.7961,1.2989,437.5364
2024-05-19,商贸零售,CI005014.WI,60.1819,1.3091,422.8831
2024-05-26,商贸零售,CI005014.WI,58.1783,1.2659,422.5226
2024-06-02,商贸零售,CI005014.WI,57.5103,1.2539,373.1259
2024-06-09,商贸零售,CI005014.WI,55.4527,1.2125,423.0564
2024-06-16,商贸零售,CI005014.WI,54.3427,1.1899,284.6543
2024-06-23,商贸零售,CI005014.WI,51.6146,1.1335,305.3358
2024-06-30,商贸零售,CI005014.WI,48.6933,1.1033,303.0203
2024-07-07,商贸零售,CI005014.WI,49.3121,1.1205,346.3175
2024-07-14,商贸零售,CI005014.WI,49.2147,1.1133,335.7529
2024-07-21,商贸零售,CI005014.WI,48.7608,1.1031,327.0712
2024-07-28,商贸零售,CI005014.WI,47.7837,1.08,270.4853
2024-08-04,商贸零售,CI005014.WI,49.4121,1.1168,322.9265
2024-08-11,商贸零售,CI005014.WI,49.9689,1.1285,508.2797
2024-08-18,商贸零售,CI005014.WI,45.8918,1.0867,301.8969
2024-08-25,商贸零售,CI005014.WI,49.3461,1.0563,292.3697
2024-09-01,商贸零售,CI005014.WI,50.3582,1.0822,335.3126
2024-09-08,商贸零售,CI005014.WI,50.2392,1.0796,331.3953
2024-09-15,商贸零售,CI005014.WI,49.1697,1.0569,335.5774
2024-09-22,商贸零售,CI005014.WI,50.6473,1.0907,214.1315
2024-09-29,商贸零售,CI005014.WI,57.8197,1.2458,680.6239
2024-10-06,商贸零售,CI005014.WI,62.9009,1.3554,296.1319
2024-10-13,商贸零售,CI005014.WI,59.1413,1.2734,1085.0889
2024-10-20,商贸零售,CI005014.WI,56.8454,1.2763,950.1858
2024-10-27,商贸零售,CI005014.WI,59.4785,1.3368,982.1459
2024-11-03,商贸零售,CI005014.WI,47.9924,1.3583,1461.1007
2024-11-10,商贸零售,CI005014.WI,52.8483,1.496,1634.787
2024-11-17,商贸零售,CI005014.WI,49.8482,1.411,1526.6578
2024-11-24,商贸零售,CI005014.WI,51.4026,1.452,1413.513
2024-12-01,商贸零售,CI005014.WI,55.3157,1.5627,1606.7211
2024-12-08,商贸零售,CI005014.WI,57.2241,1.6169,2235.0463
2024-12-15,商贸零售,CI005014.WI,61.4805,1.7372,2471.2658
2024-12-22,商贸零售,CI005014.WI,58.4789,1.6535,2171.8365
2024-12-29,商贸零售,CI005014.WI,57.4271,1.6241,1802.792
2025-01-05,商贸零售,CI005014.WI,54.2743,1.5348,1713.539
2025-01-12,商贸零售,CI005014.WI,50.8004,1.4366,1505.1381
2025-01-19,商贸零售,CI005014.WI,52.3761,1.4987,1438.4658
2025-01-26,商贸零售,CI005014.WI,52.3454,1.4987,1259.2327
2025-02-02,商贸零售,CI005014.WI,51.2265,1.4667,200.5667
2025-02-09,商贸零售,CI005014.WI,51.6158,1.4779,621.943
2025-02-16,商贸零售,CI005014.WI,53.8203,1.541,1418.2687
2025-02-23,商贸零售,CI005014.WI,53.0413,1.5187,1191.7
2025-03-02,商贸零售,CI005014.WI,53.5871,1.5124,1300.0657
2025-03-09,商贸零售,CI005014.WI,54.1546,1.5217,1075.4366
2025-03-16,商贸零售,CI005014.WI,56.5741,1.5731,1176.7076
2025-03-23,商贸零售,CI005014.WI,54.3605,1.5141,1119.1088
2025-03-30,商贸零售,CI005014.WI,49.1657,1.4964,705.0385
2025-04-06,商贸零售,CI005014.WI,49.1617,1.5015,557.4804
2025-04-13,商贸零售,CI005014.WI,48.7902,1.5135,1619.7919
2025-04-20,商贸零售,CI005014.WI,49.3849,1.5268,1725.2073
2025-04-27,商贸零售,CI005014.WI,54.7809,1.5445,1582.0228
2025-05-04,商贸零售,CI005014.WI,51.9194,1.5367,731.442
2025-05-11,商贸零售,CI005014.WI,52.5414,1.5552,928.5965
2025-05-18,商贸零售,CI005014.WI,53.6866,1.5895,1205.0947
2025-05-25,商贸零售,CI005014.WI,53.3695,1.5806,1276.8435
2025-06-01,商贸零售,CI005014.WI,54.2364,1.6091,1233.9573
2025-06-08,商贸零售,CI005014.WI,54.774,1.626,947.9664
2025-06-15,商贸零售,CI005014.WI,54.5676,1.6331,1226.9781
2025-06-22,商贸零售,CI005014.WI,52.2526,1.5694,905.1023
2025-06-29,商贸零售,CI005014.WI,54.3688,1.6352,994.4654
2025-07-06,商贸零售,CI005014.WI,54.5244,1.6381,1024.0138
2025-07-13,商贸零售,CI005014.WI,55.4759,1.6695,1151.3974
2025-07-20,商贸零售,CI005014.WI,55.4528,1.6786,997.1134
2025-07-27,商贸零售,CI005014.WI,56.2089,1.7019,1067.0424
2025-08-03,商贸零售,CI005014.WI,55.1625,1.6711,1066.7797
2025-08-10,商贸零售,CI005014.WI,55.0579,1.6713,839.6455
2025-08-17,商贸零售,CI005014.WI,54.945,1.683,1130.4687
2025-08-24,商贸零售,CI005014.WI,55.8476,1.7457,1356.5051
2025-08-31,商贸零售,CI005014.WI,63.768,1.7788,1782.9953
2025-09-07,商贸零售,CI005014.WI,63.7959,1.777,1908.1056
2025-09-14,商贸零售,CI005014.WI,64.4092,1.7942,1757.0976
2025-09-21,商贸零售,CI005014.WI,63.3229,1.7642,1648.7766
2025-09-28,商贸零售,CI005014.WI,60.7457,1.6937,1053.9002
2025-10-05,商贸零售,CI005014.WI,60.9401,1.6999,383.9173
2025-10-12,商贸零售,CI005014.WI,61.0063,1.7018,419.6844
2025-10-19,商贸零售,CI005014.WI,57.6844,1.6961,1225.7409
2025-10-26,商贸零售,CI005014.WI,56.9083,1.6887,1015.6533
2025-11-02,商贸零售,CI005014.WI,89.5008,1.694,1003.2555
2025-11-09,商贸零售,CI005014.WI,88.4811,1.6747,902.326
2025-11-16,商贸零售,CI005014.WI,91.2625,1.7282,1305.6549
2025-11-23,商贸零售,CI005014.WI,85.5962,1.6218,1296.3591
2025-11-30,商贸零售,CI005014.WI,89.1274,1.6888,1246.4763
2025-12-07,商贸零售,CI005014.WI,91.1104,1.6693,1214.6023
2025-12-14,商贸零售,CI005014.WI,91.2198,1.6715,1692.6089
2025-12-21,商贸零售,CI005014.WI,96.9908,1.7773,2303.3291
2025-12-28,商贸零售,CI005014.WI,95.5838,1.7516,2125.9995
2026-01-04,商贸零售,CI005014.WI,92.9692,1.7037,954.1039
2026-01-11,商贸零售,CI005014.WI,97.2129,1.7812,1690.645
2026-01-18,商贸零售,CI005014.WI,100.7603,1.7806,2451.6434
2026-01-25,商贸零售,CI005014.WI,102.8277,1.8172,1517.8618
2026-02-01,商贸零售,CI005014.WI,100.0559,1.7848,1705.1107
2026-02-08,商贸零售,CI005014.WI,99.3267,1.7725,1599.1448
2026-02-15,商贸零售,CI005014.WI,96.0563,1.7131,1101.8368
2026-03-01,商贸零售,CI005014.WI,95.3085,1.7248,714.3169
2026-03-08,商贸零售,CI005014.WI,90.6951,1.6638,989.0416
2026-03-15,商贸零售,CI005014.WI,89.3309,1.6392,734.1264
2026-03-22,商贸零售,CI005014.WI,85.0354,1.5604,725.2123
2026-03-29,商贸零售,CI005014.WI,125.9517,1.5618,710.6505
2026-04-05,商贸零售,CI005014.WI,,1.5764,627.4602
2026-04-12,商贸零售,CI005014.WI,,1.6272,553.9212
2026-04-19,商贸零售,CI005014.WI,,1.6422,784.2697
2026-04-26,商贸零售,CI005014.WI,,1.6196,925.0058
2026-05-03,商贸零售,CI005014.WI,,1.6238,782.9496
2026-05-10,商贸零售,CI005014.WI,,1.6526,679.9395
2026-05-17,商贸零售,CI005014.WI,,1.5949,1126.7769
2026-05-24,商贸零售,CI005014.WI,,1.5668,975.4117
2026-05-31,商贸零售,CI005014.WI,,1.5523,1088.3819
2026-06-07,商贸零售,CI005014.WI,,1.5007,1011.7241
2026-06-14,商贸零售,CI005014.WI,,1.4531,796.9071
2026-06-21,商贸零售,CI005014.WI,,1.4306,638.3545
2026-06-28,商贸零售,CI005014.WI,,1.3452,778.2804
2026-07-05,商贸零售,CI005014.WI,,1.4071,788.9546
2026-07-12,商贸零售,CI005014.WI,,1.3737,621.1219
2026-07-19,商贸零售,CI005014.WI,,1.3671,848.3505
2026-07-26,商贸零售,CI005014.WI,,1.343,834.0658
2026-08-02,商贸零售,CI005014.WI,,1.4533,903.9378
2026-08-09,商贸零售,CI005014.WI,,1.4673,996.0224
2016-01-10,国防军工,CI005012.WI,170.0668,5.0347,1046.7598
2016-01-17,国防军工,CI005012.WI,150.3349,4.4505,759.2922
2016-01-24,国防军工,CI005012.WI,150.8463,4.555,757.0502
2016-01-31,国防军工,CI005012.WI,135.5879,4.0943,668.1241
2016-02-07,国防军工,CI005012.WI,139.3497,4.2227,585.9438
2016-02-21,国防军工,CI005012.WI,148.412,4.5257,733.1251
2016-02-28,国防军工,CI005012.WI,132.1052,4.0774,730.1861
2016-03-06,国防军工,CI005012.WI,132.1684,4.0829,736.8992
2016-03-13,国防军工,CI005012.WI,127.0773,3.9239,546.7467
2016-03-20,国防军工,CI005012.WI,149.9644,4.2908,663.4578
2016-03-27,国防军工,CI005012.WI,149.7649,4.457,1031.0162
2016-04-03,国防军工,CI005012.WI,141.0528,4.3863,708.7878
2016-04-10,国防军工,CI005012.WI,138.7508,4.3323,574.6353
2016-04-17,国防军工,CI005012.WI,137.5812,4.4908,638.4057
2016-04-24,国防军工,CI005012.WI,128.7144,4.2048,552.9991
2016-05-01,国防军工,CI005012.WI,165.1181,4.198,381.0699
2016-05-08,国防军工,CI005012.WI,163.3108,4.152,419.7585
2016-05-15,国防军工,CI005012.WI,156.0448,3.967,325.4563
2016-05-22,国防军工,CI005012.WI,158.1613,4.0283,371.0223
2016-05-29,国防军工,CI005012.WI,157.598,4.0183,360.2116
2016-06-05,国防军工,CI005012.WI,165.6689,4.2318,554.1305
2016-06-12,国防军工,CI005012.WI,167.9934,4.2938,312.5107
2016-06-19,国防军工,CI005012.WI,167.8033,4.2981,676.9317
2016-06-26,国防军工,CI005012.WI,168.7913,4.325,642.0821
2016-07-03,国防军工,CI005012.WI,179.6117,4.5579,831.5205
2016-07-10,国防军工,CI005012.WI,192.7742,4.8924,1349.5036
2016-07-17,国防军工,CI005012.WI,192.1529,4.8876,1137.8793
2016-07-24,国防军工,CI005012.WI,189.1171,4.8101,588.4089
2016-07-31,国防军工,CI005012.WI,175.5331,4.5227,622.3241
2016-08-07,国防军工,CI005012.WI,172.7016,4.4505,323.9678
2016-08-14,国防军工,CI005012.WI,173.1611,4.5414,437.2114
2016-08-21,国防军工,CI005012.WI,177.2987,4.6992,523.9818
2016-08-28,国防军工,CI005012.WI,177.135,4.6088,375.02
2016-09-04,国防军工,CI005012.WI,145.8603,4.456,493.7197
2016-09-11,国防军工,CI005012.WI,147.3394,4.5012,368.2948
